datetime,count
2011-04-23 02:00:00,25.75
2011-04-23 03:00:00,19.79
2011-04-23 04:00:00,5.7
2011-04-23 05:00:00,5.28
2011-04-23 06:00:00,15.48
2011-04-23 07:00:00,57.43
2011-04-23 08:00:00,53.8
2011-04-23 09:00:00,80.67
2011-04-23 10:00:00,135.45
2011-04-23 11:00:00,141.86
2011-04-23 12:00:00,225.74
2011-04-23 13:00:00,242.2
2011-04-23 14:00:00,314.21
2011-04-23 15:00:00,382.71
2011-04-23 16:00:00,338.19
2011-04-23 17:00:00,316.49
2011-04-23 18:00:00,281.19
2011-04-23 19:00:00,249.52
2011-04-23 20:00:00,184.37
2011-04-23 21:00:00,180.51
2011-04-23 22:00:00,140.83
2011-04-23 23:00:00,108.2
2011-04-24 00:00:00,96.21
2011-04-24 01:00:00,74.13
2011-04-24 02:00:00,56.73
2011-04-24 03:00:00,30.77
2011-04-24 04:00:00,11.34
2011-04-24 05:00:00,13.26
2011-04-24 06:00:00,9.67
2011-04-24 07:00:00,40.68
2011-04-24 08:00:00,80.23
2011-04-24 09:00:00,131.87
2011-04-24 10:00:00,257.71
2011-04-24 11:00:00,371.55
2011-04-24 12:00:00,394.2
2011-04-24 13:00:00,375.32
2011-04-24 14:00:00,406.2
2011-04-24 15:00:00,408.85
2011-04-24 16:00:00,414.53
2011-04-24 17:00:00,355.84
2011-04-24 18:00:00,336.24833333333333
2011-04-24 19:00:00,229.63
2011-04-24 20:00:00,163.78
2011-04-24 21:00:00,75.85
2011-04-24 22:00:00,58.01
2011-04-24 23:00:00,55.98
2011-04-25 00:00:00,26.22
2011-04-25 01:00:00,12.68
2011-04-25 02:00:00,10.98
2011-04-25 03:00:00,4.95
2011-04-25 04:00:00,5.16
2011-04-25 05:00:00,14.27
2011-04-25 06:00:00,87.89
2011-04-25 07:00:00,236.38
2011-04-25 08:00:00,380.08
2011-04-25 09:00:00,182.59
2011-04-25 10:00:00,114.71
2011-04-25 11:00:00,127.13
2011-04-25 12:00:00,174.53
2011-04-25 13:00:00,174.98
2011-04-25 14:00:00,160.63
2011-04-25 15:00:00,174.08
2011-04-25 16:00:00,275.22
2011-04-25 17:00:00,540.37
2011-04-25 18:00:00,506.44
2011-04-25 19:00:00,368.76
2011-04-25 20:00:00,283.91
2011-04-25 21:00:00,192.78
2011-04-25 22:00:00,102.71
2011-04-25 23:00:00,69.1
2011-04-26 00:00:00,27.22
2011-04-26 01:00:00,13.62
2011-04-26 02:00:00,7.2
2011-04-26 03:00:00,3.29
2011-04-26 04:00:00,4.29
2011-04-26 05:00:00,23.84
2011-04-26 06:00:00,111.94
2011-04-26 07:00:00,314.4
2011-04-26 08:00:00,436.32
2011-04-26 09:00:00,205.91
2011-04-26 10:00:00,124.61
2011-04-26 11:00:00,149.03
2011-04-26 12:00:00,197.03
2011-04-26 13:00:00,183.87
2011-04-26 14:00:00,162.79
2011-04-26 15:00:00,165.8
2011-04-26 16:00:00,284.22
2011-04-26 17:00:00,560.11
2011-04-26 18:00:00,513.12
2011-04-26 19:00:00,297.67
2011-04-26 20:00:00,242.29
2011-04-26 21:00:00,202.92
2011-04-26 22:00:00,150.21
2011-04-26 23:00:00,72.1
2011-04-27 00:00:00,31.23
2011-04-27 01:00:00,14.75
2011-04-27 02:00:00,8.52
2011-04-27 03:00:00,4.19
2011-04-27 04:00:00,5.13
2011-04-27 05:00:00,16.54
2011-04-27 06:00:00,102.65
2011-04-27 07:00:00,274.56
2011-04-27 08:00:00,418.15
2011-04-27 09:00:00,188.61
2011-04-27 10:00:00,105.3
2011-04-27 11:00:00,113.11
2011-04-27 12:00:00,155.63
2011-04-27 13:00:00,167.56
2011-04-27 14:00:00,168.25
2011-04-27 15:00:00,154.74
2011-04-27 16:00:00,280.06
2011-04-27 17:00:00,390.92
2011-04-27 18:00:00,370.84
2011-04-27 19:00:00,328.87
2011-04-27 20:00:00,251.91
2011-04-27 21:00:00,150.69
2011-04-27 22:00:00,101.29
2011-04-27 23:00:00,63.94
2011-04-28 00:00:00,40.88
2011-04-28 01:00:00,17.63
2011-04-28 02:00:00,6.23
2011-04-28 03:00:00,5.32
2011-04-28 04:00:00,5.62
2011-04-28 05:00:00,21.74
2011-04-28 06:00:00,100.92
2011-04-28 07:00:00,299.64
2011-04-28 08:00:00,430.38
2011-04-28 09:00:00,181.02
2011-04-28 10:00:00,118.56
2011-04-28 11:00:00,116.79
2011-04-28 12:00:00,170.04
2011-04-28 13:00:00,140.93
2011-04-28 14:00:00,133.29
2011-04-28 15:00:00,178.16
2011-04-28 16:00:00,243.48
2011-04-28 17:00:00,485.89
2011-04-28 18:00:00,408.14
2011-04-28 19:00:00,355.22
2011-04-28 20:00:00,235.76
2011-04-28 21:00:00,203.95
2011-04-28 22:00:00,140.62
2011-04-28 23:00:00,102.27
2011-04-29 00:00:00,55.31
2011-04-29 01:00:00,31.32
2011-04-29 02:00:00,20.37
2011-04-29 03:00:00,6.3
2011-04-29 04:00:00,5.72
2011-04-29 05:00:00,23.42
2011-04-29 06:00:00,96.58
2011-04-29 07:00:00,276.21
2011-04-29 08:00:00,473.84
2011-04-29 09:00:00,220.81
2011-04-29 10:00:00,155.49
2011-04-29 11:00:00,184.49
2011-04-29 12:00:00,239.57
2011-04-29 13:00:00,242.56
2011-04-29 14:00:00,248.99
2011-04-29 15:00:00,240.5
2011-04-29 16:00:00,286.95
2011-04-29 17:00:00,387.35
2011-04-29 18:00:00,370.82
2011-04-29 19:00:00,234.75
2011-04-29 20:00:00,174.65
2011-04-29 21:00:00,121.13
2011-04-29 22:00:00,102.67
2011-04-29 23:00:00,71.11
2011-04-30 00:00:00,51.54
2011-04-30 01:00:00,56.04
2011-04-30 02:00:00,50.32
2011-04-30 03:00:00,20.85
2011-04-30 04:00:00,6.98
2011-04-30 05:00:00,6.28
2011-04-30 06:00:00,20.59
2011-04-30 07:00:00,59.73
2011-04-30 08:00:00,86.86
2011-04-30 09:00:00,174.65
2011-04-30 10:00:00,265.87
2011-04-30 11:00:00,326.86
2011-04-30 12:00:00,348.95
2011-04-30 13:00:00,353.39
2011-04-30 14:00:00,355.04
2011-04-30 15:00:00,371.47
2011-04-30 16:00:00,356.97
2011-04-30 17:00:00,313.68
2011-04-30 18:00:00,308.92
2011-04-30 19:00:00,248.18
2011-04-30 20:00:00,139.17
2011-04-30 21:00:00,113.73
2011-04-30 22:00:00,102.71
2011-04-30 23:00:00,74.59
2011-05-20 00:00:00,37.11
2011-05-20 01:00:00,22.38
2011-05-20 02:00:00,12.82
2011-05-20 03:00:00,6.25
2011-05-20 04:00:00,4.86
2011-05-20 05:00:00,23.25
2011-05-20 06:00:00,86.04
2011-05-20 07:00:00,280.09
2011-05-20 08:00:00,453.96
2011-05-20 09:00:00,219.28
2011-05-20 10:00:00,164.54
2011-05-20 11:00:00,179.36
2011-05-20 12:00:00,251.94
2011-05-20 13:00:00,228.37
2011-05-20 14:00:00,240.44
2011-05-20 15:00:00,261.66
2011-05-20 16:00:00,355.26
2011-05-20 17:00:00,416.85
2011-05-20 18:00:00,471.93
2011-05-20 19:00:00,318.86
2011-05-20 20:00:00,226.05
2011-05-20 21:00:00,190.6
2011-05-20 22:00:00,131.74
2011-05-20 23:00:00,117.68
2011-05-21 00:00:00,96.19
2011-05-21 01:00:00,81.28
2011-05-21 02:00:00,60.32
2011-05-21 03:00:00,27.1
2011-05-21 04:00:00,8.58
2011-05-21 05:00:00,9.24
2011-05-21 06:00:00,20.72
2011-05-21 07:00:00,51.57
2011-05-21 08:00:00,137.26
2011-05-21 09:00:00,216.08
2011-05-21 10:00:00,282.59
2011-05-21 11:00:00,374.6
2011-05-21 12:00:00,381.75
2011-05-21 13:00:00,404.6
2011-05-21 14:00:00,401.95
2011-05-21 15:00:00,409.48
2011-05-21 16:00:00,412.69
2011-05-21 17:00:00,358.175
2011-05-21 18:00:00,357.97
2011-05-21 19:00:00,330.49
2011-05-21 20:00:00,218.11
2011-05-21 21:00:00,189.91
2011-05-21 22:00:00,143.76
2011-05-21 23:00:00,122.9
2011-05-22 00:00:00,104.74
2011-05-22 01:00:00,73.75
2011-05-22 02:00:00,57.13
2011-05-22 03:00:00,31.32
2011-05-22 04:00:00,11.71
2011-05-22 05:00:00,13.79
2011-05-22 06:00:00,12.21
2011-05-22 07:00:00,41.76
2011-05-22 08:00:00,91.72
2011-05-22 09:00:00,177.94
2011-05-22 10:00:00,276.07
2011-05-22 11:00:00,370.75
2011-05-22 12:00:00,387.83
2011-05-22 13:00:00,392.62
2011-05-22 14:00:00,348.26
2011-05-22 15:00:00,379.46
2011-05-22 16:00:00,374.0
2011-05-22 17:00:00,373.0266666666667
2011-05-22 18:00:00,354.97
2011-05-22 19:00:00,310.24
2011-05-22 20:00:00,243.28
2011-05-22 21:00:00,171.15
2011-05-22 22:00:00,131.22
2011-05-22 23:00:00,91.05
2011-05-23 00:00:00,25.99
2011-05-23 01:00:00,13.5
2011-05-23 02:00:00,6.34
2011-05-23 03:00:00,4.1
2011-05-23 04:00:00,5.2
2011-05-23 05:00:00,17.92
2011-05-23 06:00:00,82.32
2011-05-23 07:00:00,264.08
2011-05-23 08:00:00,362.97
2011-05-23 09:00:00,182.44
2011-05-23 10:00:00,116.49
2011-05-23 11:00:00,137.73
2011-05-23 12:00:00,161.62
2011-05-23 13:00:00,174.9
2011-05-23 14:00:00,145.02
2011-05-23 15:00:00,157.18
2011-05-23 16:00:00,277.28
2011-05-23 17:00:00,456.1
2011-05-23 18:00:00,498.15
2011-05-23 19:00:00,368.03
2011-05-23 20:00:00,232.04
2011-05-23 21:00:00,131.18
2011-05-23 22:00:00,136.03
2011-05-23 23:00:00,63.55
2011-05-24 00:00:00,21.16
2011-05-24 01:00:00,10.77
2011-05-24 02:00:00,6.65
2011-05-24 03:00:00,4.03
2011-05-24 04:00:00,5.69
2011-05-24 05:00:00,17.66
2011-05-24 06:00:00,105.87
2011-05-24 07:00:00,145.41
2011-05-24 08:00:00,339.38
2011-05-24 09:00:00,209.66
2011-05-24 10:00:00,122.03
2011-05-24 11:00:00,151.29
2011-05-24 12:00:00,177.3
2011-05-24 13:00:00,187.56
2011-05-24 14:00:00,164.17
2011-05-24 15:00:00,166.46
2011-05-24 16:00:00,292.56
2011-05-24 17:00:00,484.55
2011-05-24 18:00:00,513.23
2011-05-24 19:00:00,349.18
2011-05-24 20:00:00,277.42
2011-05-24 21:00:00,218.69
2011-05-24 22:00:00,81.78
2011-05-24 23:00:00,75.6
2011-05-25 00:00:00,24.12
2011-05-25 01:00:00,13.34
2011-05-25 02:00:00,7.79
2011-05-25 03:00:00,4.96
2011-05-25 04:00:00,5.62
2011-05-25 05:00:00,26.19
2011-05-25 06:00:00,109.02
2011-05-25 07:00:00,338.51
2011-05-25 08:00:00,432.2
2011-05-25 09:00:00,211.07
2011-05-25 10:00:00,131.16
2011-05-25 11:00:00,145.41
2011-05-25 12:00:00,199.98
2011-05-25 13:00:00,186.48
2011-05-25 14:00:00,157.72
2011-05-25 15:00:00,164.67
2011-05-25 16:00:00,275.56
2011-05-25 17:00:00,574.87
2011-05-25 18:00:00,548.34
2011-05-25 19:00:00,409.78
2011-05-25 20:00:00,312.88
2011-05-25 21:00:00,213.83
2011-05-25 22:00:00,162.42
2011-05-25 23:00:00,83.64
2011-05-26 00:00:00,54.24
2011-05-26 01:00:00,22.42
2011-05-26 02:00:00,10.33
2011-05-26 03:00:00,5.39
2011-05-26 04:00:00,5.32
2011-05-26 05:00:00,21.51
2011-05-26 06:00:00,87.37
2011-05-26 07:00:00,256.83
2011-05-26 08:00:00,425.75
2011-05-26 09:00:00,204.3
2011-05-26 10:00:00,114.99
2011-05-26 11:00:00,147.31
2011-05-26 12:00:00,188.65
2011-05-26 13:00:00,168.98
2011-05-26 14:00:00,164.25
2011-05-26 15:00:00,166.11
2011-05-26 16:00:00,258.9
2011-05-26 17:00:00,531.99
2011-05-26 18:00:00,514.24
2011-05-26 19:00:00,354.64
2011-05-26 20:00:00,305.59
2011-05-26 21:00:00,207.85
2011-05-26 22:00:00,159.97
2011-05-26 23:00:00,120.79266666666666
2011-05-27 00:00:00,63.24
2011-05-27 01:00:00,26.14
2011-05-27 02:00:00,15.17
2011-05-27 03:00:00,5.85
2011-05-27 04:00:00,5.7
2011-05-27 05:00:00,26.73
2011-05-27 06:00:00,103.53
2011-05-27 07:00:00,279.96
2011-05-27 08:00:00,454.78
2011-05-27 09:00:00,222.57
2011-05-27 10:00:00,156.22
2011-05-27 11:00:00,164.82
2011-05-27 12:00:00,224.49
2011-05-27 13:00:00,221.67
2011-05-27 14:00:00,212.88
2011-05-27 15:00:00,216.79
2011-05-27 16:00:00,314.67
2011-05-27 17:00:00,513.32
2011-05-27 18:00:00,449.95
2011-05-27 19:00:00,277.92
2011-05-27 20:00:00,214.72
2011-05-27 21:00:00,168.37
2011-05-27 22:00:00,142.09
2011-05-27 23:00:00,130.29
2011-05-28 00:00:00,104.77
2011-05-28 01:00:00,84.98
2011-05-28 02:00:00,56.34
2011-05-28 03:00:00,27.2
2011-05-28 04:00:00,8.55
2011-05-28 05:00:00,10.31
2011-05-28 06:00:00,24.93
2011-05-28 07:00:00,44.46
2011-05-28 08:00:00,111.23
2011-05-28 09:00:00,211.32
2011-05-28 10:00:00,298.26
2011-05-28 11:00:00,373.18
2011-05-28 12:00:00,364.38
2011-05-28 13:00:00,377.67
2011-05-28 14:00:00,372.16
2011-05-28 15:00:00,419.93
2011-05-28 16:00:00,402.65
2011-05-28 17:00:00,413.3458333333333
2011-05-28 18:00:00,346.8125
2011-05-28 19:00:00,292.11
2011-05-28 20:00:00,282.975
2011-05-28 21:00:00,207.46
2011-05-28 22:00:00,179.18
2011-05-28 23:00:00,152.37
2011-05-29 00:00:00,112.45
2011-05-29 01:00:00,88.69
2011-05-29 02:00:00,64.26
2011-05-29 03:00:00,30.46
2011-05-29 04:00:00,10.18
2011-05-29 05:00:00,15.17
2011-05-29 06:00:00,12.08
2011-05-29 07:00:00,30.8
2011-05-29 08:00:00,83.45
2011-05-29 09:00:00,126.51
2011-05-29 10:00:00,222.1
2011-05-29 11:00:00,281.86
2011-05-29 12:00:00,320.16
2011-05-29 13:00:00,368.2
2011-05-29 14:00:00,345.28
2011-05-29 15:00:00,351.74
2011-05-29 16:00:00,339.57
2011-05-29 17:00:00,348.10583333333335
2011-05-29 18:00:00,253.7
2011-05-29 19:00:00,263.22
2011-05-29 20:00:00,217.63
2011-05-29 21:00:00,164.68
2011-05-29 22:00:00,127.64
2011-05-29 23:00:00,108.05
2011-05-30 00:00:00,95.9
2011-05-30 01:00:00,71.04
2011-05-30 02:00:00,47.91
2011-05-30 03:00:00,21.39
2011-05-30 04:00:00,11.07
2011-05-30 05:00:00,11.65
2011-05-30 06:00:00,43.34
2011-05-30 07:00:00,56.76
2011-05-30 08:00:00,124.75
2011-05-30 09:00:00,216.38
2011-05-30 10:00:00,282.69
2011-05-30 11:00:00,355.51
2011-05-30 12:00:00,369.44
2011-05-30 13:00:00,369.71
2011-05-30 14:00:00,368.21
2011-05-30 15:00:00,370.52
2011-05-30 16:00:00,383.34
2011-05-30 17:00:00,439.6625
2011-05-30 18:00:00,428.34
2011-05-30 19:00:00,316.67
2011-05-30 20:00:00,343.85
2011-05-30 21:00:00,351.13
2011-05-30 22:00:00,245.44
2011-05-30 23:00:00,101.04
2011-05-31 00:00:00,30.71
2011-05-31 01:00:00,18.32
2011-05-31 02:00:00,7.65
2011-05-31 03:00:00,3.33
2011-05-31 04:00:00,5.82
2011-05-31 05:00:00,26.17
2011-05-31 06:00:00,114.38
2011-05-31 07:00:00,320.02
2011-05-31 08:00:00,448.33
2011-05-31 09:00:00,186.07
2011-05-31 10:00:00,125.56
2011-05-31 11:00:00,130.29
2011-05-31 12:00:00,152.33
2011-05-31 13:00:00,147.96
2011-05-31 14:00:00,142.46
2011-05-31 15:00:00,146.87
2011-05-31 16:00:00,241.95
2011-05-31 17:00:00,513.45
2011-05-31 18:00:00,513.54
2011-05-31 19:00:00,375.88
2011-05-31 20:00:00,294.75
2011-05-31 21:00:00,213.17
2011-05-31 22:00:00,154.21
2011-05-31 23:00:00,75.21
2011-06-20 00:00:00,29.5
2011-06-20 01:00:00,15.34
2011-06-20 02:00:00,7.55
2011-06-20 03:00:00,4.4
2011-06-20 04:00:00,4.53
2011-06-20 05:00:00,18.27
2011-06-20 06:00:00,102.14
2011-06-20 07:00:00,141.17
2011-06-20 08:00:00,319.88
2011-06-20 09:00:00,194.3
2011-06-20 10:00:00,105.97
2011-06-20 11:00:00,104.04
2011-06-20 12:00:00,171.29
2011-06-20 13:00:00,176.15
2011-06-20 14:00:00,168.85
2011-06-20 15:00:00,169.45
2011-06-20 16:00:00,289.49
2011-06-20 17:00:00,486.82
2011-06-20 18:00:00,533.24
2011-06-20 19:00:00,386.95
2011-06-20 20:00:00,291.08
2011-06-20 21:00:00,199.08
2011-06-20 22:00:00,126.59
2011-06-20 23:00:00,79.44
2011-06-21 00:00:00,28.86
2011-06-21 01:00:00,12.75
2011-06-21 02:00:00,5.73
2011-06-21 03:00:00,4.97
2011-06-21 04:00:00,5.91
2011-06-21 05:00:00,19.27
2011-06-21 06:00:00,113.43
2011-06-21 07:00:00,281.05
2011-06-21 08:00:00,397.35
2011-06-21 09:00:00,190.86
2011-06-21 10:00:00,94.1
2011-06-21 11:00:00,99.76
2011-06-21 12:00:00,164.58
2011-06-21 13:00:00,158.86
2011-06-21 14:00:00,153.38
2011-06-21 15:00:00,165.59
2011-06-21 16:00:00,281.67
2011-06-21 17:00:00,550.46
2011-06-21 18:00:00,499.46
2011-06-21 19:00:00,343.38
2011-06-21 20:00:00,224.99
2011-06-21 21:00:00,225.29
2011-06-21 22:00:00,153.29
2011-06-21 23:00:00,74.71
2011-06-22 00:00:00,35.06
2011-06-22 01:00:00,16.21
2011-06-22 02:00:00,8.46
2011-06-22 03:00:00,5.67
2011-06-22 04:00:00,7.03
2011-06-22 05:00:00,25.51
2011-06-22 06:00:00,108.63
2011-06-22 07:00:00,304.48
2011-06-22 08:00:00,423.55
2011-06-22 09:00:00,190.26
2011-06-22 10:00:00,125.66
2011-06-22 11:00:00,132.22
2011-06-22 12:00:00,170.78
2011-06-22 13:00:00,162.23
2011-06-22 14:00:00,159.64
2011-06-22 15:00:00,161.42
2011-06-22 16:00:00,260.49
2011-06-22 17:00:00,480.15
2011-06-22 18:00:00,514.88
2011-06-22 19:00:00,367.34
2011-06-22 20:00:00,291.06
2011-06-22 21:00:00,219.73
2011-06-22 22:00:00,163.76
2011-06-22 23:00:00,91.45
2011-06-23 00:00:00,41.44
2011-06-23 01:00:00,20.9
2011-06-23 02:00:00,8.2
2011-06-23 03:00:00,5.66
2011-06-23 04:00:00,6.52
2011-06-23 05:00:00,25.31
2011-06-23 06:00:00,120.57
2011-06-23 07:00:00,318.35
2011-06-23 08:00:00,426.52
2011-06-23 09:00:00,200.24
2011-06-23 10:00:00,128.38
2011-06-23 11:00:00,139.71
2011-06-23 12:00:00,165.72
2011-06-23 13:00:00,184.39
2011-06-23 14:00:00,163.54
2011-06-23 15:00:00,166.38
2011-06-23 16:00:00,281.34
2011-06-23 17:00:00,497.38
2011-06-23 18:00:00,508.07
2011-06-23 19:00:00,359.14
2011-06-23 20:00:00,294.06
2011-06-23 21:00:00,215.87
2011-06-23 22:00:00,161.38
2011-06-23 23:00:00,124.35600000000001
2011-06-24 00:00:00,60.4
2011-06-24 01:00:00,23.06
2011-06-24 02:00:00,11.52
2011-06-24 03:00:00,6.11
2011-06-24 04:00:00,6.23
2011-06-24 05:00:00,21.67
2011-06-24 06:00:00,94.39
2011-06-24 07:00:00,286.38
2011-06-24 08:00:00,439.31
2011-06-24 09:00:00,225.89
2011-06-24 10:00:00,141.54
2011-06-24 11:00:00,169.42
2011-06-24 12:00:00,215.56
2011-06-24 13:00:00,210.22
2011-06-24 14:00:00,222.77
2011-06-24 15:00:00,211.51
2011-06-24 16:00:00,335.57
2011-06-24 17:00:00,557.06
2011-06-24 18:00:00,483.44
2011-06-24 19:00:00,378.99
2011-06-24 20:00:00,281.589
2011-06-24 21:00:00,225.48
2011-06-24 22:00:00,195.57
2011-06-24 23:00:00,148.73
2011-06-25 00:00:00,110.64
2011-06-25 01:00:00,79.97
2011-06-25 02:00:00,54.06
2011-06-25 03:00:00,31.15
2011-06-25 04:00:00,10.23
2011-06-25 05:00:00,11.32
2011-06-25 06:00:00,28.86
2011-06-25 07:00:00,63.11
2011-06-25 08:00:00,158.91
2011-06-25 09:00:00,213.84
2011-06-25 10:00:00,301.21
2011-06-25 11:00:00,381.41
2011-06-25 12:00:00,428.13
2011-06-25 13:00:00,425.74
2011-06-25 14:00:00,432.33
2011-06-25 15:00:00,418.38
2011-06-25 16:00:00,415.03
2011-06-25 17:00:00,415.3733333333333
2011-06-25 18:00:00,403.22
2011-06-25 19:00:00,366.06
2011-06-25 20:00:00,291.93
2011-06-25 21:00:00,234.11
2011-06-25 22:00:00,203.87
2011-06-25 23:00:00,134.01
2011-06-26 00:00:00,109.18
2011-06-26 01:00:00,92.9
2011-06-26 02:00:00,78.66
2011-06-26 03:00:00,37.83
2011-06-26 04:00:00,11.46
2011-06-26 05:00:00,14.18
2011-06-26 06:00:00,23.8
2011-06-26 07:00:00,52.83
2011-06-26 08:00:00,100.32
2011-06-26 09:00:00,189.85
2011-06-26 10:00:00,296.19
2011-06-26 11:00:00,387.65
2011-06-26 12:00:00,409.02
2011-06-26 13:00:00,402.63
2011-06-26 14:00:00,400.0
2011-06-26 15:00:00,402.12
2011-06-26 16:00:00,416.16
2011-06-26 17:00:00,376.6941666666667
2011-06-26 18:00:00,372.0925
2011-06-26 19:00:00,336.12
2011-06-26 20:00:00,245.71
2011-06-26 21:00:00,189.65
2011-06-26 22:00:00,196.41
2011-06-26 23:00:00,82.79
2011-06-27 00:00:00,36.74
2011-06-27 01:00:00,11.51
2011-06-27 02:00:00,11.07
2011-06-27 03:00:00,4.64
2011-06-27 04:00:00,5.79
2011-06-27 05:00:00,20.36
2011-06-27 06:00:00,109.56
2011-06-27 07:00:00,307.98
2011-06-27 08:00:00,382.41
2011-06-27 09:00:00,193.38
2011-06-27 10:00:00,119.09
2011-06-27 11:00:00,144.98
2011-06-27 12:00:00,182.06
2011-06-27 13:00:00,175.55
2011-06-27 14:00:00,171.66
2011-06-27 15:00:00,169.15
2011-06-27 16:00:00,282.38
2011-06-27 17:00:00,562.43
2011-06-27 18:00:00,541.13
2011-06-27 19:00:00,399.91
2011-06-27 20:00:00,309.11
2011-06-27 21:00:00,192.08
2011-06-27 22:00:00,137.55
2011-06-27 23:00:00,72.66
2011-06-28 00:00:00,31.25
2011-06-28 01:00:00,15.1
2011-06-28 02:00:00,11.09
2011-06-28 03:00:00,7.12
2011-06-28 04:00:00,8.23
2011-06-28 05:00:00,24.11
2011-06-28 06:00:00,107.3
2011-06-28 07:00:00,298.32
2011-06-28 08:00:00,419.91
2011-06-28 09:00:00,201.74
2011-06-28 10:00:00,118.28
2011-06-28 11:00:00,146.38
2011-06-28 12:00:00,170.91
2011-06-28 13:00:00,168.8
2011-06-28 14:00:00,150.3
2011-06-28 15:00:00,156.72
2011-06-28 16:00:00,248.69
2011-06-28 17:00:00,413.89
2011-06-28 18:00:00,380.71
2011-06-28 19:00:00,311.59
2011-06-28 20:00:00,293.74
2011-06-28 21:00:00,210.42
2011-06-28 22:00:00,154.73
2011-06-28 23:00:00,91.4
2011-06-29 00:00:00,34.69
2011-06-29 01:00:00,19.52
2011-06-29 02:00:00,7.5
2011-06-29 03:00:00,6.18
2011-06-29 04:00:00,6.98
2011-06-29 05:00:00,26.42
2011-06-29 06:00:00,106.18
2011-06-29 07:00:00,301.91
2011-06-29 08:00:00,451.96
2011-06-29 09:00:00,198.38
2011-06-29 10:00:00,123.66
2011-06-29 11:00:00,164.99
2011-06-29 12:00:00,201.79
2011-06-29 13:00:00,184.57
2011-06-29 14:00:00,157.94
2011-06-29 15:00:00,168.45
2011-06-29 16:00:00,292.26
2011-06-29 17:00:00,526.4
2011-06-29 18:00:00,555.19
2011-06-29 19:00:00,356.37
2011-06-29 20:00:00,268.732
2011-06-29 21:00:00,226.39
2011-06-29 22:00:00,171.22
2011-06-29 23:00:00,94.68
2011-06-30 00:00:00,43.44
2011-06-30 01:00:00,20.59
2011-06-30 02:00:00,9.02
2011-06-30 03:00:00,7.13
2011-06-30 04:00:00,7.0
2011-06-30 05:00:00,27.18
2011-06-30 06:00:00,115.65
2011-06-30 07:00:00,325.77
2011-06-30 08:00:00,429.81
2011-06-30 09:00:00,205.92
2011-06-30 10:00:00,125.58
2011-06-30 11:00:00,151.32
2011-06-30 12:00:00,209.55
2011-06-30 13:00:00,199.55
2011-06-30 14:00:00,158.44
2011-06-30 15:00:00,176.51
2011-06-30 16:00:00,277.86
2011-06-30 17:00:00,555.96
2011-06-30 18:00:00,546.9
2011-06-30 19:00:00,379.46
2011-06-30 20:00:00,301.085
2011-06-30 21:00:00,218.17
2011-06-30 22:00:00,170.51
2011-06-30 23:00:00,126.78285714285714
2011-07-20 00:00:00,33.8
2011-07-20 01:00:00,17.32
2011-07-20 02:00:00,7.24
2011-07-20 03:00:00,5.9
2011-07-20 04:00:00,6.86
2011-07-20 05:00:00,29.09
2011-07-20 06:00:00,122.33
2011-07-20 07:00:00,297.76
2011-07-20 08:00:00,432.46
2011-07-20 09:00:00,201.06
2011-07-20 10:00:00,129.53
2011-07-20 11:00:00,135.37
2011-07-20 12:00:00,162.55
2011-07-20 13:00:00,158.0
2011-07-20 14:00:00,150.82
2011-07-20 15:00:00,155.47
2011-07-20 16:00:00,261.4
2011-07-20 17:00:00,504.37
2011-07-20 18:00:00,505.96
2011-07-20 19:00:00,376.22
2011-07-20 20:00:00,300.63
2011-07-20 21:00:00,213.27
2011-07-20 22:00:00,167.06
2011-07-20 23:00:00,112.49
2011-07-21 00:00:00,43.3
2011-07-21 01:00:00,17.18
2011-07-21 02:00:00,6.91
2011-07-21 03:00:00,5.47
2011-07-21 04:00:00,5.85
2011-07-21 05:00:00,21.61
2011-07-21 06:00:00,124.08
2011-07-21 07:00:00,305.39
2011-07-21 08:00:00,429.85
2011-07-21 09:00:00,198.18
2011-07-21 10:00:00,121.98
2011-07-21 11:00:00,127.58
2011-07-21 12:00:00,151.2
2011-07-21 13:00:00,146.83
2011-07-21 14:00:00,139.68
2011-07-21 15:00:00,145.36
2011-07-21 16:00:00,236.13
2011-07-21 17:00:00,467.43
2011-07-21 18:00:00,468.5
2011-07-21 19:00:00,388.32
2011-07-21 20:00:00,280.17
2011-07-21 21:00:00,220.91
2011-07-21 22:00:00,169.07
2011-07-21 23:00:00,124.546
2011-07-22 00:00:00,61.76
2011-07-22 01:00:00,31.72
2011-07-22 02:00:00,19.93
2011-07-22 03:00:00,7.0
2011-07-22 04:00:00,7.37
2011-07-22 05:00:00,24.44
2011-07-22 06:00:00,104.99
2011-07-22 07:00:00,289.64
2011-07-22 08:00:00,445.22
2011-07-22 09:00:00,223.65
2011-07-22 10:00:00,146.36
2011-07-22 11:00:00,167.35
2011-07-22 12:00:00,188.12
2011-07-22 13:00:00,187.51
2011-07-22 14:00:00,185.92
2011-07-22 15:00:00,181.11
2011-07-22 16:00:00,317.93
2011-07-22 17:00:00,468.63
2011-07-22 18:00:00,452.71
2011-07-22 19:00:00,349.96
2011-07-22 20:00:00,280.12
2011-07-22 21:00:00,220.92
2011-07-22 22:00:00,191.38
2011-07-22 23:00:00,146.69
2011-07-23 00:00:00,118.81
2011-07-23 01:00:00,88.6
2011-07-23 02:00:00,77.21
2011-07-23 03:00:00,29.99
2011-07-23 04:00:00,10.19
2011-07-23 05:00:00,9.96
